school_name,state,level,ownership,student_count,teacher_count,latitude,longitude,ward_code,address
Gassi Primary School,YO,Primary,Public,,,12.5722843,10.8449629,70902,"Gassi Primary School, YO State, Nigeria"
Yaskawal Primary School,YO,Primary,Public,,,11.5173948,11.542452,70501,"Yaskawal Primary School, YO State, Nigeria"
Kukuwa Kurs Primary School,YO,Primary,Public,,,11.105858,11.8976324,70803,"Kukuwa Kurs Primary School, YO State, Nigeria"
Nurul Albab Islamiya,YO,Primary,Public,,,12.8993011,10.8035678,71006,"Nurul Albab Islamiya, YO State, Nigeria"
Mai Niya Primary School,YO,Primary,Public,,,13.0594117,10.6000913,71708,"Mai Niya Primary School, YO State, Nigeria"
Bara Boarding Primary School,YO,Primary,Public,,,10.9181451,11.685179,70801,"Bara Boarding Primary School, YO State, Nigeria"
Diliwa Primary School,YO,Primary,Unknown,,,12.81674,12.07868,70607,"Diliwa Primary School, YO State, Nigeria"
Bombori Primary School,YO,Primary,Public,,,12.8599152,10.4322353,71310,"Bombori Primary School, YO State, Nigeria"
Baboji Primary School,YO,Primary,Public,,,12.878099,11.0374146,70107,"Baboji Primary School, YO State, Nigeria"
Monguuno a Primary School,YO,Primary,Unknown,,,12.2302255,11.8062995,71501,"Monguuno a Primary School, YO State, Nigeria"
Bukarti Primary School,YO,Primary,Public,,,13.0872971,11.7778587,71609,"Bukarti Primary School, YO State, Nigeria"
Abanderi Primary School,YO,Primary,Unknown,,,12.9848828,11.1533283,71702,"Abanderi Primary School, YO State, Nigeria"
Gawo Lawanbe Primary School,YO,Primary,Public,,,12.9450166,10.881207,71001,"Gawo Lawanbe Primary School, YO State, Nigeria"
Sungulu Primary School,YO,Primary,Public,,,12.1290233,12.1373478,71505,"Sungulu Primary School, YO State, Nigeria"
Afunori Primary School,YO,Primary,Public,,,11.486514,12.3089692,70704,"Afunori Primary School, YO State, Nigeria"
Madarasatul Sabilirashad Islamiya Primary School,YO,Primary,Public,,,11.6846359,11.6215879,70509,"Madarasatul Sabilirashad Islamiya Primary School, YO State, Nigeria"
Gamari Primary School,YO,Primary,Public,,,11.3256804,11.0562451,70404,"Gamari Primary School, YO State, Nigeria"
Borno Kichi Primary School,YO,Primary,Public,,,11.8290407,11.02485,71206,"Borno Kichi Primary School, YO State, Nigeria"
Lamido Bulama Nomadic Primary School,YO,Primary,Public,,,12.6633799,11.0182571,70906,"Lamido Bulama Nomadic Primary School, YO State, Nigeria"
Dagona Primary School,YO,Primary,Public,,,12.8480783,10.7628537,70101,"Dagona Primary School, YO State, Nigeria"
Garin Zomo Primary School,YO,Primary,Unknown,,,11.5829627,11.1776377,71404,"Garin Zomo Primary School, YO State, Nigeria"
Gwiokura Primary School,YO,Primary,Public,,,12.6983997,11.1028593,70102,"Gwiokura Primary School, YO State, Nigeria"
Dadigar Primary School,YO,Primary,Public,,,12.8753453,11.3101288,70204,"Dadigar Primary School, YO State, Nigeria"
Fadawa Primary School,YO,Primary,Public,,,11.5720683,11.0089755,71211,"Fadawa Primary School, YO State, Nigeria"
Alagarno Primary School,YO,Primary,Public,,,11.919694,11.6408783,70506,"Alagarno Primary School, YO State, Nigeria"
Lamarbago Primary School,YO,Primary,Public,,,12.7663264,10.9340625,70906,"Lamarbago Primary School, YO State, Nigeria"
Dagilwa Primary School,YO,Primary,Public,,,12.7100364,10.8749725,70909,"Dagilwa Primary School, YO State, Nigeria"
Damai Primary School,YO,Primary,Public,,,12.9162029,9.8993869,71105,"Damai Primary School, YO State, Nigeria"
LEA Primary School Dumar,YO,Primary,Public,,,12.9755753,10.3094789,71301,"LEA Primary School Dumar, YO State, Nigeria"
Jokire Primary School,YO,Primary,Public,,,11.3355201,11.0691799,70404,"Jokire Primary School, YO State, Nigeria"
Marcha Primary School,YO,Primary,Public,,,12.1144617,10.9628077,70907,"Marcha Primary School, YO State, Nigeria"
Daniski Dazigau Primary School,YO,Primary,Public,,,11.7139969,10.9520327,71208,"Daniski Dazigau Primary School, YO State, Nigeria"
Dole Primary School,YO,Primary,Public,,,12.8968241,9.7660158,71106,"Dole Primary School, YO State, Nigeria"
Gijigewa Primary School,YO,Primary,Public,,,12.7991549,11.2549809,70206,"Gijigewa Primary School, YO State, Nigeria"
Machina Central Primary School,YO,Primary,Public,,,13.137412,10.048972,71101,"Machina Central Primary School, YO State, Nigeria"
Sabon Garin Damagum Primary School,YO,Primary,Public,,,11.6792017,11.3558936,70502,"Sabon Garin Damagum Primary School, YO State, Nigeria"
Garanda Primary School,YO,Primary,Public,,,13.0126515,10.2298047,71110,"Garanda Primary School, YO State, Nigeria"
Anwarul Islamiya Primary School,YO,Primary,Public,,,12.871292,10.4593716,71302,"Anwarul Islamiya Primary School, YO State, Nigeria"
Bandilla Primary School,YO,Primary,Public,,,11.167837,11.780475,70803,"Bandilla Primary School, YO State, Nigeria"
Sabon Layi Primary School,YO,Primary,Public,,,11.2786728,11.225608,70403,"Sabon Layi Primary School, YO State, Nigeria"
Tagnama Primary School,YO,Primary,Public,,,12.8449344,9.8177033,71103,"Tagnama Primary School, YO State, Nigeria"
Buni Gari Central Primary School,YO,Primary,Public,,,11.1987054,12.0289403,70701,"Buni Gari Central Primary School, YO State, Nigeria"
Dubbol Primary School,YO,Primary,Public,,,11.4625597,11.4661378,70503,"Dubbol Primary School, YO State, Nigeria"
Murza Primary School,YO,Primary,Public,,,12.8243829,10.8040514,70101,"Murza Primary School, YO State, Nigeria"
Degeltura Primary School,YO,Primary,Public,,,12.9740167,12.2325844,71603,"Degeltura Primary School, YO State, Nigeria"
Gamarum Primary School,YO,Primary,Public,,,11.8361056,11.0877103,71205,"Gamarum Primary School, YO State, Nigeria"
Mai Abari Primary School,YO,Primary,Public,,,11.7075312,11.0722393,71406,"Mai Abari Primary School, YO State, Nigeria"
Islamiya Primary School,YO,Primary,Faith Based,,,12.87652,10.82923,70104,"Islamiya Primary School, YO State, Nigeria"
LEA Primary School,YO,Primary,Public,,,11.8014461,12.1331602,70302,"LEA Primary School, YO State, Nigeria"
Karikatala Primary School,YO,Primary,Public,,,12.689224,10.9188871,70906,"Karikatala Primary School, YO State, Nigeria"
Bursali Primary School,YO,Primary,Public,,,10.9991876,11.6996123,70806,"Bursali Primary School, YO State, Nigeria"
Goniri Primary School,YO,Primary,Public,,,12.2271304,10.8617183,70901,"Goniri Primary School, YO State, Nigeria"
Yalauwa Primary School,YO,Primary,Public,,,12.9556898,9.9339537,71102,"Yalauwa Primary School, YO State, Nigeria"
St Peters Academy Potiskum,YO,Primary,Private,,,11.7103122,11.0846749,71401,"St Peters Academy Potiskum, YO State, Nigeria"
Mai Jafar Primary School,YO,Primary,Unknown,,,12.1677133,10.9827587,70907,"Mai Jafar Primary School, YO State, Nigeria"
Garin Gaye Primary School,YO,Primary,Public,,,11.7463487,10.9727284,71208,"Garin Gaye Primary School, YO State, Nigeria"
Fajiganari Primary School,YO,Primary,Public,,,13.0056453,10.8661115,71002,"Fajiganari Primary School, YO State, Nigeria"
Kosottoko Primary School,YO,Primary,Public,,,13.1045856,9.9446849,71108,"Kosottoko Primary School, YO State, Nigeria"
Damakarwa Primary School,YO,Primary,Public,,,12.8070137,11.9864425,70605,"Damakarwa Primary School, YO State, Nigeria"
Alagarno Primary School,YO,Primary,Public,,,12.8476136,10.8450973,70104,"Alagarno Primary School, YO State, Nigeria"
Kakanderi Primary School,YO,Primary,Public,,,12.9640681,11.5386464,70202,"Kakanderi Primary School, YO State, Nigeria"
Garin Ari Primary School,YO,Primary,Public,,,11.3270652,11.46411,70410,"Garin Ari Primary School, YO State, Nigeria"
Kasulwaram Primary School,YO,Primary,Public,,,13.0296403,11.8142939,71609,"Kasulwaram Primary School, YO State, Nigeria"
Mandunari Primary School,YO,Primary,Public,,,11.4573405,12.3001624,70709,"Mandunari Primary School, YO State, Nigeria"
Garin Goje Primary School,YO,Primary,Public,,,12.5156773,10.907387,70902,"Garin Goje Primary School, YO State, Nigeria"
Lamido Musa Nomadic Primary School,YO,Primary,Public,,,12.8910893,11.0310908,70106,"Lamido Musa Nomadic Primary School, YO State, Nigeria"
Lampade Primary School,YO,Primary,Public,,,11.5916394,11.1742776,71404,"Lampade Primary School, YO State, Nigeria"
Yim Primary School,YO,Primary,Public,,,12.7126091,10.7193162,70909,"Yim Primary School, YO State, Nigeria"
Balanguwa Primary School,YO,Primary,Public,,,11.4741254,11.402446,70503,"Balanguwa Primary School, YO State, Nigeria"
Galdimari Primary School,YO,Primary,Public,,,10.9295136,11.5362293,70807,"Galdimari Primary School, YO State, Nigeria"
Babbagida Boarding Primary School,YO,Primary,Public,,,12.139236,11.776877,71501,"Babbagida Boarding Primary School, YO State, Nigeria"
Sabon Garin Idi Barde Primary School,YO,Primary,Public,,,11.6620088,11.4973265,70505,"Sabon Garin Idi Barde Primary School, YO State, Nigeria"
Bururu Primary School,YO,Primary,Public,,,12.7655869,11.6196759,70208,"Bururu Primary School, YO State, Nigeria"
Malabari Kura Primaryart School,YO,Primary,Public,,,12.9896138,9.8291213,71107,"Malabari Kura Primaryart School, YO State, Nigeria"
Garaganye Primary School,YO,Primary,Public,,,11.8063277,11.1753917,71202,"Garaganye Primary School, YO State, Nigeria"
Gumzugumi Primary School,YO,Primary,Public,,,12.5372143,11.7811722,70608,"Gumzugumi Primary School, YO State, Nigeria"
Buduwa Primary School,YO,Primary,Public,,,12.2048066,10.8779284,70901,"Buduwa Primary School, YO State, Nigeria"
Aigada Maikasuwa Primary School,YO,Primary,Public,,,11.7607087,11.2933445,70510,"Aigada Maikasuwa Primary School, YO State, Nigeria"
Azbak Primary School,YO,Primary,Public,,,12.8600756,10.9592883,70104,"Azbak Primary School, YO State, Nigeria"
JummaA Primary School,YO,Primary,Public,,,11.7698014,11.1740238,71202,"JummaA Primary School, YO State, Nigeria"
Lamido Hassan Primary School,YO,Primary,Public,,,12.9423183,11.0246301,71010,"Lamido Hassan Primary School, YO State, Nigeria"
Central Primary School,YO,Primary,Public,,,12.8950614,11.1710916,70204,"Central Primary School, YO State, Nigeria"
Katsira Primary School,YO,Primary,Public,,,11.8143368,11.0111547,71206,"Katsira Primary School, YO State, Nigeria"
Dejina Fukurti Kasuwa,YO,Primary,Public,,,12.8451563,12.3163051,70606,"Dejina Fukurti Kasuwa, YO State, Nigeria"
LEA Primary School Dagirari,YO,Primary,Public,,,13.0264245,10.2610726,71301,"LEA Primary School Dagirari, YO State, Nigeria"
Bauwa Primary School,YO,Primary,Public,,,11.465494,11.4215326,70503,"Bauwa Primary School, YO State, Nigeria"
Ariri A Primary School,YO,Primary,Public,,,12.514427,10.7916599,70902,"Ariri A Primary School, YO State, Nigeria"
Jimami Primary School,YO,Primary,Public,,,12.8767206,10.8245856,70104,"Jimami Primary School, YO State, Nigeria"
Kagum Suwa Primary School,YO,Primary,Public,,,12.9092652,9.8312966,71106,"Kagum Suwa Primary School, YO State, Nigeria"
Garin Dauya Primary School,YO,Primary,Public,,,11.2431818,11.1067593,70408,"Garin Dauya Primary School, YO State, Nigeria"
Kori Primary School,YO,Primary,Public,,,13.1401043,10.0455012,71101,"Kori Primary School, YO State, Nigeria"
Dalari Primary School,YO,Primary,Public,,,13.2960641,11.5913701,71608,"Dalari Primary School, YO State, Nigeria"
Kafela Primary School,YO,Primary,Public,,,12.888819,11.9253695,70611,"Kafela Primary School, YO State, Nigeria"
Isari Primary School,YO,Primary,Public,,,13.0006617,10.6108832,71003,"Isari Primary School, YO State, Nigeria"
Sunomari Primary School,YO,Primary,Unknown,,,13.0637119,11.1691511,71702,"Sunomari Primary School, YO State, Nigeria"
Koromari Primary School,YO,Primary,Public,,,12.7650019,11.2774531,70206,"Koromari Primary School, YO State, Nigeria"
Galadimawa Primary School,YO,Primary,Public,,,12.082624,11.7222198,71503,"Galadimawa Primary School, YO State, Nigeria"
Islamic School,YO,Primary,Public,,,11.2698484,12.0043927,70702,"Islamic School, YO State, Nigeria"
Garin Abdullahi Primary School,YO,Primary,Public,,,10.9097457,11.5485191,70807,"Garin Abdullahi Primary School, YO State, Nigeria"
Zokoto Mattari,YO,Primary,Public,,,12.4882633,11.6123718,71504,"Zokoto Mattari, YO State, Nigeria"
Gabai Islamiya School,YO,Primary,Private,,,11.0715058,11.6583014,70806,"Gabai Islamiya School, YO State, Nigeria"
Gamari Primary School,YO,Primary,Public,,,12.6049048,10.9806272,70903,"Gamari Primary School, YO State, Nigeria"
Garkuwa Primary School,YO,Primary,Public,,,11.3146949,11.1703438,70404,"Garkuwa Primary School, YO State, Nigeria"
Primary School,YO,Primary,Public,,,12.0052725,10.9060872,71204,"Primary School, YO State, Nigeria"
Kankari Primary School,YO,Primary,Public,,,12.7504727,10.9412584,70906,"Kankari Primary School, YO State, Nigeria"
Mutum Biyu Primary School,YO,Primary,Public,,,11.841411,10.9660882,71206,"Mutum Biyu Primary School, YO State, Nigeria"
Ngelsume Nomadic School,YO,Primary,Public,,,12.5052703,11.17928,70905,"Ngelsume Nomadic School, YO State, Nigeria"
Garin Mammam Primary School,YO,Primary,Public,,,12.9211248,10.305901,71305,"Garin Mammam Primary School, YO State, Nigeria"
Gasamu Community Primary School,YO,Primary,Public,,,12.7305925,10.9692955,70906,"Gasamu Community Primary School, YO State, Nigeria"
Zabudum Primary School,YO,Primary,Public,,,12.7235898,10.8498521,70909,"Zabudum Primary School, YO State, Nigeria"
Kajuwan Bade Primary School,YO,Primary,Public,,,12.6161903,10.7862662,70904,"Kajuwan Bade Primary School, YO State, Nigeria"
Garin Chindo Primary School,YO,Primary,Public,,,11.0442531,11.460548,70407,"Garin Chindo Primary School, YO State, Nigeria"
Goni Lawanti Islamiya Primary School,YO,Primary,Public,,,13.1489986,11.5448552,71608,"Goni Lawanti Islamiya Primary School, YO State, Nigeria"
Rinikunu Primary School,YO,Primary,Public,,,12.8414287,11.0966854,70206,"Rinikunu Primary School, YO State, Nigeria"
Guduram Primary School,YO,Primary,Public,,,12.235901,11.9929307,71502,"Guduram Primary School, YO State, Nigeria"
Waro Primary School,YO,Primary,Public,,,12.9712862,11.1632091,71010,"Waro Primary School, YO State, Nigeria"
Bula Tura Primary School,YO,Primary,Unknown,,,13.3490298,11.2313965,71702,"Bula Tura Primary School, YO State, Nigeria"
Murfa Day Primary School,YO,Primary,Public,,,11.7063756,11.8394616,70307,"Murfa Day Primary School, YO State, Nigeria"
Bukar Abba Primary School,YO,Primary,Public,,,12.8387129,10.9086543,70104,"Bukar Abba Primary School, YO State, Nigeria"
Attakura Primary School,YO,Primary,Public,,,12.9144394,10.6384456,71007,"Attakura Primary School, YO State, Nigeria"
Sabogeri Kanuri Primary Schol,YO,Primary,Public,,,12.8788028,10.4665623,71304,"Sabogeri Kanuri Primary Schol, YO State, Nigeria"
Njuwaju Primary School,YO,Primary,Public,,,11.7464799,11.9686958,70309,"Njuwaju Primary School, YO State, Nigeria"
Lafiya S Sara Primary School,YO,Primary,Unknown,,,12.1315854,10.9951636,70907,"Lafiya S Sara Primary School, YO State, Nigeria"
Lowcost Izlamia Primary School,YO,Primary,Public,,,12.8785356,11.025435,70106,"Lowcost Izlamia Primary School, YO State, Nigeria"
Daiba Primary School,YO,Primary,Public,,,11.7794667,10.9547993,71203,"Daiba Primary School, YO State, Nigeria"
Dofarga Nomadic Primary School,YO,Primary,Public,,,11.0819816,11.9080201,70805,"Dofarga Nomadic Primary School, YO State, Nigeria"
Juliri Primary School,YO,Primary,Public,,,12.8949559,11.6101831,70210,"Juliri Primary School, YO State, Nigeria"
Ngilfumari Primary School,YO,Primary,Public,,,12.639861,10.9791246,70906,"Ngilfumari Primary School, YO State, Nigeria"
LGEA Primary School,YO,Primary,Public,,,11.7304587,12.0918328,70301,"LGEA Primary School, YO State, Nigeria"
Damaya Primary School,YO,Primary,Public,,,12.8274489,11.5588703,70209,"Damaya Primary School, YO State, Nigeria"
Jebuwa Primary School,YO,Primary,Unknown,,,13.0366525,10.9413917,71705,"Jebuwa Primary School, YO State, Nigeria"
Tinja Mbazam Primary School,YO,Primary,Unknown,,,11.2227902,11.2521351,70403,"Tinja Mbazam Primary School, YO State, Nigeria"
Dishi Primary School,YO,Primary,Public,,,11.6082855,12.2960672,70705,"Dishi Primary School, YO State, Nigeria"
Gamawa Primary School,YO,Primary,Public,,,11.7430008,11.1272568,71409,"Gamawa Primary School, YO State, Nigeria"
Maiduguri Capital Primary School,BR,Primary,Private,,,11.8010424,13.1652926,11306,"Maiduguri Capital Primary School, BR State, Nigeria"
Paraku Nursery and Primary School,BR,Primary,Private,,,10.5101108,12.3288048,11204,"Paraku Nursery and Primary School, BR State, Nigeria"
Ibrahim Islamiyya School,BR,Primary,Private,,,11.8398177,13.172441,12407,"Ibrahim Islamiyya School, BR State, Nigeria"
Polo Nursery and Primary School,BR,Primary,Private,,,11.7969284,13.1443779,11306,"Polo Nursery and Primary School, BR State, Nigeria"
Ramat Islamic School,BR,Primary,Private,,,11.8393815,13.1310077,12410,"Ramat Islamic School, BR State, Nigeria"
Wataklri Memo Private School,BR,Secondary,Private,,,10.5256441,12.2429818,11205,"Wataklri Memo Private School, BR State, Nigeria"
Namu Model School,BR,Secondary,Private,,,11.8152515,13.1521676,12413,"Namu Model School, BR State, Nigeria"
Emmy Model School,BR,Primary,Private,,,11.8099544,13.1800769,12409,"Emmy Model School, BR State, Nigeria"
Rayan Islamic Secondary School,BR,Secondary,Private,,,11.8036033,13.172948,11306,"Rayan Islamic Secondary School, BR State, Nigeria"
Winners Model School,BR,Secondary,Private,,,11.845635,13.1165824,12401,"Winners Model School, BR State, Nigeria"
Women Leaque Nursery Primary and Secondary School,BR,Mixed,Private,,,11.8145599,13.1406359,12413,"Women Leaque Nursery Primary and Secondary School, BR State, Nigeria"
Baptist Nursery and Primary School,BR,Primary,Private,,,11.8377211,13.1451671,12406,"Baptist Nursery and Primary School, BR State, Nigeria"
Indimi Primary and Secondary School,BR,Mixed,Private,,,11.8178496,13.1424343,12413,"Indimi Primary and Secondary School, BR State, Nigeria"
Carling Private School,BR,Primary,Private,,,11.84214,13.1423929,12410,"Carling Private School, BR State, Nigeria"
Anahada Islamic Institute,BR,Secondary,Private,,,11.8395439,13.1702546,12407,"Anahada Islamic Institute, BR State, Nigeria"
Nura Islam Primary School,BR,Primary,Private,,,12.6712355,13.6160272,12307,"Nura Islam Primary School, BR State, Nigeria"
Pandra Nursery and Primary School,BR,Primary,Private,,,10.458846,13.227082,10211,"Pandra Nursery and Primary School, BR State, Nigeria"
Maiduguri Innovative Primary and Nursery School,BR,Primary,Private,,,11.8568038,13.1230809,12401,"Maiduguri Innovative Primary and Nursery School, BR State, Nigeria"
Foundation Primary School,BR,Primary,Private,,,11.8411579,13.1421724,12410,"Foundation Primary School, BR State, Nigeria"
Anahada Primary School,BR,Primary,Private,,,11.840263,13.1675995,12407,"Anahada Primary School, BR State, Nigeria"
Tarbiya Model Private School,BR,Primary,Private,,,10.8707463,12.8490439,10601,"Tarbiya Model Private School, BR State, Nigeria"
Himma Private School,BR,Secondary,Private,,,11.8452283,13.1194967,12401,"Himma Private School, BR State, Nigeria"
Maiduguri International School,BR,Secondary,Private,,,11.8055936,13.1390307,12413,"Maiduguri International School, BR State, Nigeria"
Bara Imul Iman Islamic Integrated School,BR,Secondary,Private,,,11.8115973,13.1419906,12413,"Bara Imul Iman Islamic Integrated School, BR State, Nigeria"
Success Secondary School,BR,Secondary,Private,,,11.8713448,13.1447928,12402,"Success Secondary School, BR State, Nigeria"
St Johns School,BR,Primary,Private,,,11.8383717,13.1438784,12406,"St Johns School, BR State, Nigeria"
Comunity High Islamiya,BR,Secondary,Private,,,10.5107826,12.3292177,11204,"Comunity High Islamiya, BR State, Nigeria"
Telta Memorial Secondry School,BR,Secondary,Private,,,11.7409767,13.0953892,11306,"Telta Memorial Secondry School, BR State, Nigeria"
Alheri Private Nursery and Primary School,BR,Primary,Private,,,11.1504059,12.7571019,10703,"Alheri Private Nursery and Primary School, BR State, Nigeria"
City International School,BR,Secondary,Private,,,11.8467176,13.1396792,12410,"City International School, BR State, Nigeria"
Naf Primary School,BR,Primary,Private,,,11.8412982,13.0740934,11612,"Naf Primary School, BR State, Nigeria"
